stop_id,at_street,corner_placement,heading,location_type,on_street,parent_station,stop_code,stop_desc,stop_lat,stop_lon,stop_name,stop_position,stop_timezone,stop_url,wheelchair_boarding,zone_id
1262,Park,NE,28,0,Duval,,1262,004206 Duval & Park,30.304132,-97.726358,Duval/Park,F,,https://www.capmetro.org/stopdetail/index.php?stop=1262,0,
1263,45Th,SE,27,0,Duval,,1263,004433 Duval & 45Th,30.306896,-97.724576,4433 Duval/45th,N,,https://www.capmetro.org/stopdetail/index.php?stop=1263,0,
1264,45Th,NE,28,0,Duval,,1264,004533 Duval & 45Th,30.308301,-97.723678,4533 Duval/45th,M,,https://www.capmetro.org/stopdetail/index.php?stop=1264,0,
1265,48Th,NE,28,0,Duval,,1265,004803 Duval & 48Th,30.311174,-97.721789,4803 Duval/48th Street,F,,https://www.capmetro.org/stopdetail/index.php?stop=1265,0,
1267,Bruning,NE,28,0,Duval,,1267,005100 Duval & Bruning,30.314435,-97.719695,Duval/Bruning,F,,https://www.capmetro.org/stopdetail/index.php?stop=1267,0,
1271,Koenig,SE,15,0,Avenue F,,1271,005613 Avenue F & Koenig,30.321598,-97.71873,5613 Avenue F/Koenig,N,,https://www.capmetro.org/stopdetail/index.php?stop=1271,0,
1273,Guadalupe,NE,337,0,Airport,,1273,006902 Airport & Guadalupe,30.334359,-97.717039,6902 Airport Blvd/Guadalupe,F,,https://www.capmetro.org/stopdetail/index.php?stop=1273,0,
1274,Kennistson,SE,29,0,Guadalupe,,1274,006800 Guadalupe & Kennistson,30.334694,-97.716377,Guadalupe/Kennistson,N,,https://www.capmetro.org/stopdetail/index.php?stop=1274,0,
1275,st Johns,SE,30,0,Guadalupe,,1275,007125 Guadalupe & st Johns,30.337671,-97.714427,7125 Guadalupe/St Johns,N,,https://www.capmetro.org/stopdetail/index.php?stop=1275,0,
1276,Crestland,SE,28,0,Guadalupe,,1276,007417 Guadalupe & Crestland,30.339996,-97.712898,7417 Guadalupe/Crestland,N,,https://www.capmetro.org/stopdetail/index.php?stop=1276,0,
1278,Prairie Dell,SE,39,0,Northcrest,,1278,007601 Northcrest & Prairie Dell,30.340632,-97.708421,7601 Northcrest/Prairie Dell,N,,https://www.capmetro.org/stopdetail/index.php?stop=1278,0,
1282,Red Oak,NE,23,0,Georgian,,1282,008300 Georgian & Red Oak,30.349494,-97.702006,Georgian/Red Oak,F,,https://www.capmetro.org/stopdetail/index.php?stop=1282,0,
1283,Walnut,NE,34,0,Georgian,,1283,008504 Georgian & Walnut,30.351297,-97.700509,Georgian/Walnut,F,,https://www.capmetro.org/stopdetail/index.php?stop=1283,0,
1284,Little Walnut,NE,36,0,Georgian,,1284,008700 Georgian & Little Walnut,30.353431,-97.698728,Georgian/Little Walnut,F,,https://www.capmetro.org/stopdetail/index.php?stop=1284,0,
1285,Home,NE,27,0,Georgian,,1285,008800 Georgian & Home,30.356009,-97.696169,Georgian/Home Place,M,,https://www.capmetro.org/stopdetail/index.php?stop=1285,0,
1286,Fawnridge,SE,16,0,Georgian,,1286,009013 Georgian & Fawnridge,30.358122,-97.694809,9013 Georgian/Fawnridge,N,,https://www.capmetro.org/stopdetail/index.php?stop=1286,0,
1289,North Creek,SW,119,0,Rundberg,,1289,000307 Rundberg & North Creek,30.360039,-97.692027,307 Rundberg/North Creek,N,,https://www.capmetro.org/stopdetail/index.php?stop=1289,0,
1296,Sugaree,NW,208,0,Lamar,,1296,007416 Lamar & Sugaree,30.34127,-97.71682,7346 Lamar/Sugaree,N,,https://www.capmetro.org/stopdetail/index.php?stop=1296,0,
1308,Grand Canyon,SW,118,0,st Johns,,1308,001127 st Johns & Grand Canyon,30.328322,-97.694846,1127 St Johns/Grand Canyon,M,,https://www.capmetro.org/stopdetail/index.php?stop=1308,0,
1313,US 290,NW,174,0,Berkman,,1313,007000 Berkman & US 290,30.3223,-97.68924,Berkman/US 290 NW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=1313,0,
1316,Glen Valley,NW,208,0,Berkman,,1316,006208 Berkman & Glen Valley,30.316451,-97.691223,6208 Berkman/Glen Valley,N,,https://www.capmetro.org/stopdetail/index.php?stop=1316,0,
1318,Sweetbriar,SW,204,0,Berkman,,1318,005810 Berkman & Sweetbriar,30.312311,-97.693666,5810 Berkman/Sweetbriar,F,,https://www.capmetro.org/stopdetail/index.php?stop=1318,0,
1319,Cloverleaf,NW,208,0,Berkman,,1319,005600 Berkman & Cloverleaf,30.309342,-97.695539,Berkman/Cloverleaf,N,,https://www.capmetro.org/stopdetail/index.php?stop=1319,0,
1330,Touchstone,NW,208,0,Springdale,,1330,004612 Springdale & Touchstone,30.289603,-97.680296,4612 Springdale/Touchstone,N,,https://www.capmetro.org/stopdetail/index.php?stop=1330,0,
1331,Martin Luther King,NW,209,0,Springdale,,1331,004300 Springdale & Martin Luther King,30.286134,-97.682608,4300 Springdale/Martin Luther King,N,,https://www.capmetro.org/stopdetail/index.php?stop=1331,0,
1332,Oak Cliff,NW,209,0,Springdale,,1332,001800 Springdale & Oak Cliff,30.285006,-97.683281,Springdale/Oak Cliff,N,,https://www.capmetro.org/stopdetail/index.php?stop=1332,0,
1334,Glomar,NW,211,0,Springdale,,1334,001412 Springdale & Glomar,30.281879,-97.685305,Springdale/Glomar,N,,https://www.capmetro.org/stopdetail/index.php?stop=1334,0,
1335,12Th,NW,209,0,Springdale,,1335,001200 Springdale & 12Th,30.279234,-97.686965,1200 Springdale/12th,N,,https://www.capmetro.org/stopdetail/index.php?stop=1335,0,
1336,Webberville,NW,208,0,Springdale,,1336,001150 Springdale & Webberville,30.276735,-97.688489,1150 Springdale/Webberville,N,,https://www.capmetro.org/stopdetail/index.php?stop=1336,0,
1337,Ledesma,NW,205,0,Springdale,,1337,001106 Springdale & Ledesma,30.274303,-97.69009,1106 Springdale/Ledesma,N,,https://www.capmetro.org/stopdetail/index.php?stop=1337,0,
1338,Prock,NW,208,0,Springdale,,1338,001050 Springdale & Prock,30.270901,-97.692225,1050 Springdale/Prock,N,,https://www.capmetro.org/stopdetail/index.php?stop=1338,0,
1339,Goodwin,NW,208,0,Springdale,,1339,001018 Springdale & Goodwin,30.267579,-97.694349,1018 Springdale/Goodwin,N,,https://www.capmetro.org/stopdetail/index.php?stop=1339,0,
1340,Airport,NW,208,0,Springdale,,1340,001006 Springdale & Airport,30.266136,-97.695276,1006 Springdale/Airport,N,,https://www.capmetro.org/stopdetail/index.php?stop=1340,0,
1341,Gunter,NE,292,0,Govalle,,1341,003600 Govalle & Gunter,30.265076,-97.699351,3600 Govalle/Gunter,N,,https://www.capmetro.org/stopdetail/index.php?stop=1341,0,
1342,Tillery,NE,292,0,Govalle,,1342,003200 Govalle & Tillery,30.26602,-97.70202,3200 Govalle/Tillery,N,,https://www.capmetro.org/stopdetail/index.php?stop=1342,0,
1344,Webberville,NE,291,0,Govalle,,1344,002700 Govalle & Webberville,30.2677,-97.70687,Govalle/Webberville,N,,https://www.capmetro.org/stopdetail/index.php?stop=1344,0,
1346,Webberville,SE,129,0,Pleasant Valley,,1346,000850 Pleasant Valley & Webberville,30.26516,-97.70881,850 Pleasant Valley/Webberville,F,,https://www.capmetro.org/stopdetail/index.php?stop=1346,0,
1347,Lyons,SW,194,0,Pleasant Valley,,1347,000820 Pleasant Valley & Lyons,30.26365,-97.70834,820 Pleasant Valley/Lyons,M,,https://www.capmetro.org/stopdetail/index.php?stop=1347,0,
1349,7Th,SW,202,0,Pleasant Valley,,1349,000650 Pleasant Valley & 7Th,30.259735,-97.709729,650 Pleasant Valley/7th,F,,https://www.capmetro.org/stopdetail/index.php?stop=1349,0,
1352,Cesar Chavez,NW,202,0,Pleasant Valley,,1352,000104 Pleasant Valley & Cesar Chavez,30.253275,-97.712766,104 Pleasant Valley/Cesar Chavez,N,,https://www.capmetro.org/stopdetail/index.php?stop=1352,0,
1353,Lakeshore,SW,209,0,Pleasant Valley,,1353,001108 Pleasant Valley & Lakeshore,30.242025,-97.717608,1108 Pleasant Valley/Lakeshore,F,,https://www.capmetro.org/stopdetail/index.php?stop=1353,0,
1356,Pleasant Valley,NW,301,0,Oltorf,,1356,002502 Oltorf & Pleasant Valley,30.227843,-97.728279,2502 Oltorf/Pleasant Valley,F,,https://www.capmetro.org/stopdetail/index.php?stop=1356,0,
1358,Willow Creek,NW,296,0,Oltorf,,1358,002030 Oltorf & Willow Creek,30.23021,-97.731749,2030 Oltorf/Willow Creek,F,,https://www.capmetro.org/stopdetail/index.php?stop=1358,0,
1359,Oltorf,NE,12,0,Burton,,1359,002201 Burton & Oltorf,30.231208,-97.73355,2201 Burton/Oltorf,F,,https://www.capmetro.org/stopdetail/index.php?stop=1359,0,
1361,Riverside,SE,26,0,Burton,,1361,001600 Burton & Riverside,30.239196,-97.727578,Burton/Riverside,M,,https://www.capmetro.org/stopdetail/index.php?stop=1361,0,
1363,Pleasant Valley,SW,118,0,Elmont,,1363,002538 Elmont & Pleasant Valley,30.239077,-97.720327,Elmont/Pleasant Valley/1,N,,https://www.capmetro.org/stopdetail/index.php?stop=1363,0,
1364,Lakeshore,SE,29,0,Pleasant Valley,,1364,001100 Pleasant Valley & Lakeshore,30.242291,-97.717206,1100 Pleasant Valley/Lakeshore,N,,https://www.capmetro.org/stopdetail/index.php?stop=1364,0,
1365,Canterbury,SE,28,0,Pleasant Valley,,1365,000517 Pleasant Valley & Canterbury,30.245846,-97.714948,517 Pleasant Valley (Krieg Field),N,,https://www.capmetro.org/stopdetail/index.php?stop=1365,0,
1366,2Nd,SE,22,0,Pleasant Valley,,1366,000100 Pleasant Valley & 2Nd,30.25371,-97.712369,Pleasant Valley/2nd,N,,https://www.capmetro.org/stopdetail/index.php?stop=1366,0,
1367,3Rd,NE,22,0,Pleasant Valley,,1367,000301 Pleasant Valley & 3Rd,30.255151,-97.7117,301 Pleasant Valley/3rd,F,,https://www.capmetro.org/stopdetail/index.php?stop=1367,0,
1368,5Th,NE,22,0,Pleasant Valley,,1368,000501 Pleasant Valley & 5Th,30.257418,-97.710603,501 Pleasant Valley/5th,M,,https://www.capmetro.org/stopdetail/index.php?stop=1368,0,
1369,7Th,SE,21,0,Pleasant Valley,,1369,000651 Pleasant Valley & 7Th,30.259906,-97.709468,651 Pleasant Valley/7th,N,,https://www.capmetro.org/stopdetail/index.php?stop=1369,0,
1372,Lyons,SE,14,0,Pleasant Valley,,1372,000819 Pleasant Valley & Lyons,30.263527,-97.708225,819 Pleasant Valley/Lyons,M,,https://www.capmetro.org/stopdetail/index.php?stop=1372,0,
1373,Webberville,NE,309,0,Pleasant Valley,,1373,000851 Pleasant Valley & Webberville,30.2653,-97.70876,851 Pleasant Valley/Webberville,N,,https://www.capmetro.org/stopdetail/index.php?stop=1373,0,
1377,Gunter,SE,112,0,Govalle,,1377,003601 Govalle & Gunter,30.264616,-97.698463,3601 Govalle/Gunter,F,,https://www.capmetro.org/stopdetail/index.php?stop=1377,0,
1379,Goodwin,SE,28,0,Springdale,,1379,001017 Springdale & Goodwin,30.267244,-97.694388,1017 Springdale/Goodwin,N,,https://www.capmetro.org/stopdetail/index.php?stop=1379,0,
1381,Prock,NE,28,0,Springdale,,1381,001053 Springdale & Prock,30.27106,-97.69193,1053 Springdale/Prock,F,,https://www.capmetro.org/stopdetail/index.php?stop=1381,0,
1382,Ledesma,NE,25,0,Springdale,,1382,001107 Springdale & Ledesma,30.274299,-97.689894,1107 Springdale/Ledesma,F,,https://www.capmetro.org/stopdetail/index.php?stop=1382,0,
1383,Webberville,NE,28,0,Springdale,,1383,001161 Springdale & Webberville,30.277096,-97.688064,1161 Springdale/Webberville,M,,https://www.capmetro.org/stopdetail/index.php?stop=1383,0,
1384,12Th,NE,29,0,Springdale,,1384,001207 Springdale & 12Th,30.279924,-97.686346,1207 Springdale/12th,M,,https://www.capmetro.org/stopdetail/index.php?stop=1384,0,
1385,Leslie,SE,31,0,Springdale,,1385,001500 Springdale & Leslie,30.282374,-97.684815,Springdale/Leslie,N,,https://www.capmetro.org/stopdetail/index.php?stop=1385,0,
1387,Martin Luther King,SE,29,0,Springdale,,1387,001819 Springdale & Martin Luther King,30.28557,-97.68273,1819 Springdale/Martin Luther King,N,,https://www.capmetro.org/stopdetail/index.php?stop=1387,0,
1396,Larkwood,SE,28,0,Berkman,,1396,005600 Berkman & Larkwood,30.31036,-97.69473,Berkman/Larkwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=1396,0,
1398,Briarcliff,NE,26,0,Berkman,,1398,006001 Berkman & Briarcliff,30.314786,-97.692049,6001 Berkman/Briarcliff,F,,https://www.capmetro.org/stopdetail/index.php?stop=1398,0,
1399,Glen Valley,NE,28,0,Berkman,,1399,006207 Berkman & Glen Valley,30.31646,-97.691029,6207 Berkman/Glen Valley,F,,https://www.capmetro.org/stopdetail/index.php?stop=1399,0,
1400,Wheless,NE,29,0,Berkman,,1400,006509 Berkman & Wheless,30.318728,-97.689634,6509 Berkman/Wheless,F,,https://www.capmetro.org/stopdetail/index.php?stop=1400,0,
1401,US 290,SE,2,0,Berkman,,1401,006800 Berkman & US 290,30.320741,-97.688771,Berkman/US 290 SE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=1401,0,
1402,US 290,NE,340,0,Berkman,,1402,007000 Berkman & US 290,30.32244,-97.68899,Berkman/US 290 NE Corner,F,,https://www.capmetro.org/stopdetail/index.php?stop=1402,0,
1409,Bethune,NW,298,0,st Johns,,1409,001008 st Johns & Bethune,30.33032,-97.69854,1008 St Johns/Bethune,F,,https://www.capmetro.org/stopdetail/index.php?stop=1409,0,
1410,Bennett,NW,296,0,St. Johns,,1410,000900 St. Johns & Bennett,30.331594,-97.701247,900 St Johns/Bennett,F,,https://www.capmetro.org/stopdetail/index.php?stop=1410,0,
1412,st Johns,SW,207,0,Roland Johnson,,1412,007100 Roland Johnson & st Johns,30.333174,-97.706079,7100 Roland Johnson/St Johns,M,,https://www.capmetro.org/stopdetail/index.php?stop=1412,0,
1413,Huntland,NW,210,0,Roland Johnson,,1413,006970 Roland Johnson & Huntland,30.330907,-97.706983,6970 Roland Johnson/Huntland,N,,https://www.capmetro.org/stopdetail/index.php?stop=1413,0,
1414,Brenda,NE,256,0,Huntland,,1414,000300 Huntland & Brenda,30.330854,-97.710681,300 Huntland/Brenda,N,,https://www.capmetro.org/stopdetail/index.php?stop=1414,0,
1415,Highland Mall,NW,190,0,Jonathon,,1415,006500 Jonathon & Highland Mall,30.328767,-97.713056,6500 Jonathan Dr (Highland Mall),N,,https://www.capmetro.org/stopdetail/index.php?stop=1415,0,
1417,st Johns,NE,28,0,Lamar,,1417,007401 Lamar & st Johns,30.341113,-97.716607,7401 Lamar/St Johns,M,,https://www.capmetro.org/stopdetail/index.php?stop=1417,0,
1423,Warren,NW,186,0,Exposition,,1423,003400 Exposition & Warren,30.309551,-97.762879,Exposition/Warren,N,,https://www.capmetro.org/stopdetail/index.php?stop=1423,0,
1424,Mountain Laurel,NW,201,0,Exposition,,1424,003100 Exposition & Mountain Laurel,30.307628,-97.763402,Exposition/Mountain Laurel,N,,https://www.capmetro.org/stopdetail/index.php?stop=1424,0,
1425,Northwood,NW,190,0,Exposition,,1425,002850 Exposition & Northwood,30.305496,-97.764927,Exposition/Northwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=1425,0,
1426,Northwood,SW,164,0,Exposition,,1426,002728 Exposition & Northwood,30.30379,-97.764542,2728 Exposition (Casis Elementary),M,,https://www.capmetro.org/stopdetail/index.php?stop=1426,0,
1440,Norwalk,SE,124,0,Enfield,,1440,002525 Enfield & Norwalk,30.289983,-97.7712,2525 Enfield/Norwalk,F,,https://www.capmetro.org/stopdetail/index.php?stop=1440,0,
1444,Hartford,SW,128,0,Enfield,,1444,001801 Enfield & Hartford,30.284786,-97.762233,1801 Enfield/Hartford,N,,https://www.capmetro.org/stopdetail/index.php?stop=1444,0,
1446,West Lynn,SW,105,0,Enfield,,1446,001603 Enfield & West Lynn,30.282771,-97.758105,1603 Enfield/West Lynn,N,,https://www.capmetro.org/stopdetail/index.php?stop=1446,0,
1465,Alta Vista,SE,114,0,Oltorf,,1465,000900 Oltorf & Alta Vista,30.23632,-97.74719,Oltorf/Alta Vista,F,,https://www.capmetro.org/stopdetail/index.php?stop=1465,0,
1466,Alta Vista,SE,120,0,Oltorf,,1466,001101 Oltorf & Alta Vista,30.235651,-97.745688,1101 Oltorf/Alta Vista,M,,https://www.capmetro.org/stopdetail/index.php?stop=1466,0,
1467,Schriber,SE,115,0,Oltorf,,1467,001313 Oltorf & Schriber,30.234202,-97.743018,1313 Oltorf/Schriber,M,,https://www.capmetro.org/stopdetail/index.php?stop=1467,0,
1474,IH 35,SE,108,0,Oltorf,,1474,001605 Oltorf & IH 35,30.23322,-97.739459,1605 Oltorf/IH 35,M,,https://www.capmetro.org/stopdetail/index.php?stop=1474,0,
1475,Parker,SW,115,0,Oltorf,,1475,001747 Oltorf & Parker,30.232279,-97.737098,1747 Oltorf/Parker,N,,https://www.capmetro.org/stopdetail/index.php?stop=1475,0,
1494,East Side,NE,278,0,Oltorf,,1494,000710 Oltorf & East Side,30.23677,-97.748611,710 Oltorf/East Side,N,,https://www.capmetro.org/stopdetail/index.php?stop=1494,0,
1511,Pease,NE,285,0,Enfield,,1511,001600 Enfield & Pease,30.283102,-97.758934,Enfield/Pease,N,,https://www.capmetro.org/stopdetail/index.php?stop=1511,0,
1513,Hartford,NE,312,0,Enfield,,1513,001728 Enfield & Hartford,30.28462,-97.761717,1728 Enfield/Hartford,N,,https://www.capmetro.org/stopdetail/index.php?stop=1513,0,
1517,Norwalk,NW,298,0,Enfield,,1517,002600 Enfield & Norwalk,30.290818,-97.772388,2600 Enfield/Norwalk,F,,https://www.capmetro.org/stopdetail/index.php?stop=1517,0,
1519,Hopi,NW,299,0,Enfield,,1519,003200 Enfield & Hopi,30.292411,-97.775684,Enfield/Hopi,F,,https://www.capmetro.org/stopdetail/index.php?stop=1519,0,
1540,William Cannon,NE,27,0,1St,,1540,006701 1St & William Cannon,30.197445,-97.7875,6594 1st/William Cannon,F,,https://www.capmetro.org/stopdetail/index.php?stop=1540,0,
1541,Eberhart,SE,27,0,1St,,1541,006403 1St & Eberhart,30.200331,-97.785673,6403 S 1st/Eberhart,N,,https://www.capmetro.org/stopdetail/index.php?stop=1541,0,
1542,Flournoy,SE,22,0,1St,,1542,006001 1St & Flournoy,30.203634,-97.783793,6001 S 1st/Flournoy,N,,https://www.capmetro.org/stopdetail/index.php?stop=1542,0,
1545,Ramble,NE,18,0,1St,,1545,005201 1St & Ramble,30.211573,-97.779025,5201 S 1st/Ramble,F,,https://www.capmetro.org/stopdetail/index.php?stop=1545,0,
1546,Emerald Wood,NE,39,0,1St,,1546,005001 1St & Emerald Wood,30.213276,-97.778011,5001 S 1st/Emerald Wood,M,,https://www.capmetro.org/stopdetail/index.php?stop=1546,0,
1548,Orland,NE,28,0,1St,,1548,004617 1St & Orland,30.216799,-97.775454,4617 S 1st/Orland,M,,https://www.capmetro.org/stopdetail/index.php?stop=1548,0,
1549,st Elmo,SE,28,0,1St,,1549,004401 1St & st Elmo,30.220937,-97.772909,4401 S 1st/St Elmo,N,,https://www.capmetro.org/stopdetail/index.php?stop=1549,0,
1550,Radam,SE,28,0,1St,,1550,004217 1St & Radam,30.223688,-97.771174,4217 S 1st/Radam,N,,https://www.capmetro.org/stopdetail/index.php?stop=1550,0,
1553,Krebs,SE,30,0,1St,,1553,003811 1St & Krebs,30.227804,-97.76856,3811 S 1st/Krebs,N,,https://www.capmetro.org/stopdetail/index.php?stop=1553,0,
1554,South Center,NE,29,0,1St,,1554,003715 1St & South Center,30.229626,-97.767469,3715 1st/South Center,F,,https://www.capmetro.org/stopdetail/index.php?stop=1554,0,
1555,Alpine,NE,28,0,1St,,1555,003505 1St & Alpine,30.231309,-97.766349,3505 S 1st/Alpine,F,,https://www.capmetro.org/stopdetail/index.php?stop=1555,0,
1556,South Park,SE,27,0,1St,,1556,003205 1St & South Park,30.232951,-97.765303,3205 S 1st/South Park,N,,https://www.capmetro.org/stopdetail/index.php?stop=1556,0,
1557,Powell,SE,30,0,1St,,1557,003001 1St & Powell,30.235094,-97.763975,3001 S 1st/Powell,N,,https://www.capmetro.org/stopdetail/index.php?stop=1557,0,
1558,Cumberland,SE,28,0,1St,,1558,002701 1St & Cumberland,30.238061,-97.762106,2701 S 1st/Cumberland,N,,https://www.capmetro.org/stopdetail/index.php?stop=1558,0,
1559,Herndon,NE,28,0,1St,,1559,002529 1St & Herndon,30.239949,-97.760859,2529 S 1st/Herndon,F,,https://www.capmetro.org/stopdetail/index.php?stop=1559,0,
1560,Oltorf,SE,28,0,1St,,1560,002401 1St & Oltorf,30.24193,-97.759656,2401 S 1st/Oltorf,N,,https://www.capmetro.org/stopdetail/index.php?stop=1560,0,
1561,Live Oak,SE,29,0,1St,,1561,002201 1St & Live Oak,30.244369,-97.757657,2201 S 1st/Live Oak,N,,https://www.capmetro.org/stopdetail/index.php?stop=1561,0,
1562,Annie,SE,26,0,1St,,1562,001801 1St & Annie,30.247241,-97.755836,1801 S 1st/Annie,N,,https://www.capmetro.org/stopdetail/index.php?stop=1562,0,
1564,Copeland,NE,28,0,1St,,1564,001001 1St & Copeland,30.253611,-97.75294,1001 S 1st/Copeland,M,,https://www.capmetro.org/stopdetail/index.php?stop=1564,0,
1565,Copeland,NE,28,0,1St,,1565,000615 1St & Copeland,30.256192,-97.751284,615 South 1st/Copeland,M,,https://www.capmetro.org/stopdetail/index.php?stop=1565,0,
1566,Barton Springs,SE,27,0,1St,,1566,000505 1St & Barton Springs,30.258137,-97.750069,505 S 1st/Barton Springs,N,,https://www.capmetro.org/stopdetail/index.php?stop=1566,0,
1567,Riverside,SE,26,0,1St,,1567,000301 1St & Riverside,30.259426,-97.749357,301 S 1st/Riverside,N,,https://www.capmetro.org/stopdetail/index.php?stop=1567,0,
1578,Chestnut,SW,80,0,Manor,,1578,002219 Manor & Chestnut,30.284437,-97.717846,2219 Manor/Chestnut,F,,https://www.capmetro.org/stopdetail/index.php?stop=1578,0,
1580,Walnut,SE,80,0,Manor,,1580,002709 Manor & Walnut,30.285091,-97.71357,2709 Manor/Walnut,M,,https://www.capmetro.org/stopdetail/index.php?stop=1580,0,
1582,Alexander,SE,83,0,Manor,,1582,002900 Manor & Alexander,30.285647,-97.709889,Manor/Alexander,F,,https://www.capmetro.org/stopdetail/index.php?stop=1582,0,
1588,Pershing,SE,94,0,Manor,,1588,004305 Manor & Pershing,30.290077,-97.694633,Morris Williams Golf Course,M,,https://www.capmetro.org/stopdetail/index.php?stop=1588,0,
1589,Lovell,NE,360,0,Manor,,1589,004601 Manor & Lovell,30.292793,-97.689207,4601 Manor/Lovell,F,,https://www.capmetro.org/stopdetail/index.php?stop=1589,0,
1591,51St,SE,20,0,Manor,,1591,005029 Manor & 51St,30.297974,-97.687047,5029 Manor/51st,N,,https://www.capmetro.org/stopdetail/index.php?stop=1591,0,
1592,Pecan Springs,NE,42,0,Manor,,1592,005400 Manor & Pecan Springs,30.301198,-97.684791,Manor/Pecan Springs,F,,https://www.capmetro.org/stopdetail/index.php?stop=1592,0,
